entry_key,metrics_overfit_ratio,metrics_return_per_bar,metrics_test_trade_count,metrics_train_return_per_bar,numeric_entry_params_atr_factor,numeric_entry_params_atr_period,numeric_entry_params_max_setup_hold_bars,tbm_params_active_trail_sl,tbm_params_exit_on_close,tbm_params_max_holding_bars,tbm_params_sl_mult,tbm_params_sl_trail_mult,tbm_params_time_decay_mult,tbm_params_time_decay_sl,tbm_params_tp_mult,tbm_params_tp_trail_mult
atr_factor=2.0|atr_period=25.0|max_setup_hold_bars=3.0,0.792,1.4657421941065556,44,1.1611879528479663,2.0,25.0,3.0,False,True,11,6.800000000000001,5.1000000000000005,5.3,False,1.7000000000000002,0.16
atr_factor=2.0|atr_period=25.0|max_setup_hold_bars=5.0,1.496,0.6008129694310284,94,0.8989906707631556,2.0,25.0,5.0,False,True,6,6.2,2.8000000000000003,1.2000000000000002,False,2.8000000000000003,0.59
atr_factor=2.0|atr_period=25.0|max_setup_hold_bars=7.0,1.08,0.9688666768237998,122,1.0459693766930909,2.0,25.0,7.0,False,True,16,7.4,0.7,5.0,False,0.8,0.01
atr_factor=2.0|atr_period=25.0|max_setup_hold_bars=10.0,1.302,0.721580317778133,168,0.9394188979195699,2.0,25.0,10.0,False,True,23,7.500000000000001,6.4,3.0000000000000004,False,1.7000000000000002,0.01
atr_factor=2.0|atr_period=25.0|max_setup_hold_bars=15.0,1.486,0.4748420221478458,245,0.7057552733524691,2.0,25.0,15.0,True,True,12,4.7,7.6000000000000005,2.8000000000000003,False,1.1,0.2
atr_factor=2.0|atr_period=25.0|max_setup_hold_bars=20.0,1.282,0.6391042012316556,290,0.8195931131091736,2.0,25.0,20.0,True,True,24,7.7,9.0,5.7,False,1.2000000000000002,0.09
atr_factor=2.5|atr_period=25.0|max_setup_hold_bars=3.0,0.574,1.915741717320881,27,1.0988897879376698,2.5,25.0,3.0,False,True,6,5.9,1.5,5.6,False,2.8000000000000003,0.21000000000000002
atr_factor=2.5|atr_period=25.0|max_setup_hold_bars=5.0,1.067,0.9402459625320839,53,1.0036940628135804,2.5,25.0,5.0,False,True,6,7.6000000000000005,4.0,0.5,True,3.0000000000000004,0.4
atr_factor=2.5|atr_period=25.0|max_setup_hold_bars=7.0,1.705,0.6671119707210713,77,1.137340310745843,2.5,25.0,7.0,False,True,7,4.7,5.1000000000000005,7.6,False,1.6,0.05
atr_factor=2.5|atr_period=25.0|max_setup_hold_bars=10.0,1.445,0.553229214122216,109,0.7996839480747382,2.5,25.0,10.0,False,True,7,6.7,9.1,2.3000000000000003,False,1.5000000000000002,0.06999999999999999
atr_factor=2.5|atr_period=25.0|max_setup_hold_bars=15.0,1.687,0.45506922280971945,173,0.7677966207622793,2.5,25.0,15.0,False,True,12,7.7,0.8,0.7000000000000001,True,1.1,0.01
atr_factor=2.5|atr_period=25.0|max_setup_hold_bars=20.0,3.153,0.15113294851851425,232,0.4765789077116228,2.5,25.0,20.0,True,True,6,7.4,9.6,4.5,False,3.9000000000000004,0.67
atr_factor=3.0|atr_period=25.0|max_setup_hold_bars=3.0,0.382,2.99736501173263,14,1.145366580545685,3.0,25.0,3.0,False,True,21,7.7,4.7,3.8000000000000003,False,1.9000000000000001,0.06999999999999999
atr_factor=3.0|atr_period=25.0|max_setup_hold_bars=5.0,0.675,1.4982230906863327,31,1.011992163657335,3.0,25.0,5.0,False,True,12,7.4,8.0,3.7,False,1.4000000000000001,0.08
atr_factor=3.0|atr_period=25.0|max_setup_hold_bars=7.0,1.124,0.993333912052359,47,1.1165438744570904,3.0,25.0,7.0,False,True,23,6.1000000000000005,8.9,3.3000000000000003,False,1.4000000000000001,0.060000000000000005
atr_factor=3.0|atr_period=25.0|max_setup_hold_bars=10.0,1.46,0.3263553029131219,76,0.47662042592854115,3.0,25.0,10.0,False,True,15,7.4,1.7,7.3,False,1.5000000000000002,0.59
atr_factor=3.0|atr_period=25.0|max_setup_hold_bars=15.0,1.479,0.4459531356406489,131,0.6594411656345621,3.0,25.0,15.0,True,True,23,7.300000000000001,4.7,1.3000000000000003,False,1.4000000000000001,0.01
atr_factor=3.0|atr_period=25.0|max_setup_hold_bars=20.0,2.204,0.2492789080323896,180,0.5493643122248283,3.0,25.0,20.0,False,True,14,7.1000000000000005,9.8,0.5,False,1.1,0.02
atr_factor=3.5|atr_period=25.0|max_setup_hold_bars=5.0,0.265,3.857818364395461,14,1.0208359946375496,3.5,25.0,5.0,False,True,25,7.300000000000001,3.3000000000000003,7.0,False,1.4000000000000001,0.12
atr_factor=3.5|atr_period=25.0|max_setup_hold_bars=7.0,0.522,1.5463246232302632,26,0.8065446973946677,3.5,25.0,7.0,True,True,18,7.300000000000001,6.300000000000001,0.2,False,1.8000000000000003,0.060000000000000005
atr_factor=3.5|atr_period=25.0|max_setup_hold_bars=10.0,0.518,1.2420697637780784,55,0.6435398303807582,3.5,25.0,10.0,True,True,23,6.300000000000001,7.2,4.3,False,1.1,0.06999999999999999
atr_factor=3.5|atr_period=25.0|max_setup_hold_bars=15.0,0.745,0.8794753565526235,98,0.6550371390388977,3.5,25.0,15.0,False,True,22,6.300000000000001,8.1,7.3,False,1.4000000000000001,0.02
atr_factor=3.5|atr_period=25.0|max_setup_hold_bars=20.0,0.769,0.6391305094075487,148,0.4912545805093948,3.5,25.0,20.0,False,True,14,6.6000000000000005,7.800000000000001,0.4,False,1.4000000000000001,0.09
atr_factor=3.8|atr_period=25.0|max_setup_hold_bars=5.0,0.24,4.783550934857554,11,1.1465349595348282,3.8,25.0,5.0,False,True,15,5.2,0.6000000000000001,0.1,False,1.4000000000000001,0.28
atr_factor=3.8|atr_period=25.0|max_setup_hold_bars=7.0,0.386,2.5140932751830505,20,0.9703051592649463,3.8,25.0,7.0,False,True,20,4.1000000000000005,8.6,0.5,True,1.1,0.17
atr_factor=3.8|atr_period=25.0|max_setup_hold_bars=10.0,0.461,1.5007670950654894,46,0.6918341679731382,3.8,25.0,10.0,True,True,16,5.7,7.300000000000001,3.3000000000000003,False,1.4000000000000001,0.29000000000000004
atr_factor=3.8|atr_period=25.0|max_setup_hold_bars=15.0,0.723,1.1758640465632038,81,0.8501237706148194,3.8,25.0,15.0,False,True,24,8.0,6.1000000000000005,5.2,False,1.4000000000000001,0.01
atr_factor=3.8|atr_period=25.0|max_setup_hold_bars=20.0,0.852,0.8095480954175064,126,0.6896446575663046,3.8,25.0,20.0,False,True,25,6.6000000000000005,10.0,3.8000000000000003,False,1.0,0.01
atr_factor=4.0|atr_period=25.0|max_setup_hold_bars=5.0,0.226,5.560979634418948,9,1.255208038264875,4.0,25.0,5.0,False,True,7,7.6000000000000005,1.6,5.9,False,1.6,0.2
atr_factor=4.0|atr_period=25.0|max_setup_hold_bars=7.0,0.355,3.120055791213762,17,1.1079334945326407,4.0,25.0,7.0,True,True,25,5.4,6.800000000000001,2.9000000000000004,False,1.4000000000000001,0.060000000000000005
atr_factor=4.0|atr_period=25.0|max_setup_hold_bars=10.0,0.178,1.3509902981147242,38,0.24015187537353835,4.0,25.0,10.0,True,True,7,6.000000000000001,5.500000000000001,1.7000000000000002,False,4.5,0.53
atr_factor=4.0|atr_period=25.0|max_setup_hold_bars=15.0,0.564,1.3115488567139804,70,0.7402690566949882,4.0,25.0,15.0,False,True,23,8.0,6.6000000000000005,6.1,False,1.4000000000000001,0.05
atr_factor=4.0|atr_period=25.0|max_setup_hold_bars=20.0,0.745,0.8594253951855692,116,0.6401947002776436,4.0,25.0,20.0,True,True,21,7.7,8.1,5.4,False,1.0,0.02
atr_factor=4.25|atr_period=25.0|max_setup_hold_bars=5.0,0.209,4.860306074847005,10,1.0174590914110748,4.25,25.0,5.0,False,True,20,4.300000000000001,4.4,6.4,False,1.0,0.38
atr_factor=4.25|atr_period=25.0|max_setup_hold_bars=7.0,0.379,3.252772591043666,15,1.233232908578003,4.25,25.0,7.0,False,True,7,5.6000000000000005,0.2,3.4000000000000004,False,1.0,0.49
atr_factor=4.25|atr_period=25.0|max_setup_hold_bars=10.0,0.364,2.0964781627877884,30,0.7634549031424257,4.25,25.0,10.0,True,True,24,3.8000000000000003,7.500000000000001,0.8,False,0.9,0.08
atr_factor=4.25|atr_period=25.0|max_setup_hold_bars=15.0,0.683,1.1439982647645466,58,0.7808806995076218,4.25,25.0,15.0,True,True,23,3.8000000000000003,6.6000000000000005,1.9000000000000001,False,1.2000000000000002,0.09
atr_factor=4.25|atr_period=25.0|max_setup_hold_bars=20.0,0.679,1.013162530077187,102,0.6877445626385608,4.25,25.0,20.0,False,True,16,6.500000000000001,8.299999999999999,4.3,False,1.3000000000000003,0.09999999999999999
atr_factor=4.5|atr_period=25.0|max_setup_hold_bars=5.0,0.231,5.65640538497609,9,1.3092934420930105,4.5,25.0,5.0,False,True,17,5.2,7.1000000000000005,6.3,False,1.1,0.09999999999999999
atr_factor=4.5|atr_period=25.0|max_setup_hold_bars=7.0,0.386,3.5186533424397815,14,1.35648760891519,4.5,25.0,7.0,False,True,22,4.1000000000000005,7.000000000000001,2.1,False,1.1,0.17
atr_factor=4.5|atr_period=25.0|max_setup_hold_bars=10.0,0.323,2.3347022865815608,28,0.7533115258909495,4.5,25.0,10.0,True,True,21,7.000000000000001,6.9,5.0,False,1.0,0.01
atr_factor=4.5|atr_period=25.0|max_setup_hold_bars=15.0,0.643,1.433080442664697,50,0.9216577287019474,4.5,25.0,15.0,False,True,18,7.300000000000001,4.9,4.9,False,1.0,0.04
atr_factor=4.5|atr_period=25.0|max_setup_hold_bars=20.0,0.822,1.0737235860722705,89,0.8824365103777917,4.5,25.0,20.0,False,True,21,7.800000000000001,9.5,1.0,False,1.0,0.08
atr_factor=5.0|atr_period=25.0|max_setup_hold_bars=5.0,0.295,6.380595616508369,8,1.8792399420166126,5.0,25.0,5.0,True,True,20,5.7,7.300000000000001,3.9000000000000004,False,1.3000000000000003,0.04
atr_factor=5.0|atr_period=25.0|max_setup_hold_bars=7.0,0.449,3.865957124589535,11,1.7354110987557585,5.0,25.0,7.0,True,True,25,7.7,6.000000000000001,0.6,True,2.1,0.13
atr_factor=5.0|atr_period=25.0|max_setup_hold_bars=10.0,0.296,2.703306358669593,22,0.8011463687628444,5.0,25.0,10.0,True,True,21,4.9,8.299999999999999,0.6,False,1.5000000000000002,0.09999999999999999
atr_factor=5.0|atr_period=25.0|max_setup_hold_bars=15.0,0.584,1.7883292133123312,38,1.0450068791628284,5.0,25.0,15.0,False,True,14,8.0,1.7,5.5,False,1.2000000000000002,0.15000000000000002
atr_factor=5.0|atr_period=25.0|max_setup_hold_bars=20.0,0.923,1.1357689088130476,64,1.0488152117093779,5.0,25.0,20.0,False,True,23,8.0,9.0,3.9000000000000004,False,1.0,0.11
atr_factor=5.5|atr_period=25.0|max_setup_hold_bars=7.0,0.51,5.014415192912997,10,2.5578238377470184,5.5,25.0,7.0,False,True,18,3.7,9.1,5.8,False,1.2000000000000002,0.13
atr_factor=5.5|atr_period=25.0|max_setup_hold_bars=10.0,0.524,2.9278918131777014,16,1.5351946005611277,5.5,25.0,10.0,False,True,4,8.0,9.1,0.4,False,2.6,0.3
atr_factor=5.5|atr_period=25.0|max_setup_hold_bars=15.0,0.729,1.783619458475142,28,1.3007132046733532,5.5,25.0,15.0,True,True,9,4.4,4.0,2.3000000000000003,False,2.2,0.06999999999999999
atr_factor=5.5|atr_period=25.0|max_setup_hold_bars=20.0,1.637,0.746875428951239,46,1.2222902968985074,5.5,25.0,20.0,True,True,24,5.800000000000001,4.9,0.7000000000000001,False,2.2,0.11
