threshold_pct,max_setup_hold_bars,ctx_dist_ema200,ctx_ema50_slope,ctx_supertrend,ctx_vol_z,ctx_bb_width_ratio,ctx_atr_pct,ctx_rsi,ctx_cmo,ctx_williams_r,ctx_vol_ratio,ctx_vol_sig,ctx_setup_bars,entry_threshold_pct,trades,win_rate,avg_return,avg_hold_bars,return_per_bar,tp_mult,sl_mult,tp_trail_mult,sl_trail_mult,max_holding_bars,time_decay_mult,active_trail_sl,time_decay_sl
0.11,20,-0.557763,-0.052316,0.0,2.206426,0.356572,0.081181,31.800808,-47.952163,-84.371345,1.449027,0.483117,8.457143,0.11,385,75.06,3.8032,9.39,1.295564,1.0,7.75,0.04,9.5,24,0.1,True,True
0.11,22,-0.548354,-0.051266,0.0,2.163598,0.349063,0.079872,31.786512,-48.431249,-84.734024,1.469714,0.487562,9.002488,0.11,402,79.6,4.5632,14.62,1.346654,1.2000000000000002,8.0,0.04,8.9,50,0.1,True,True
0.11,25,-0.537424,-0.049752,0.0,2.059956,0.335789,0.077492,31.825093,-48.906675,-85.1997,1.462468,0.494253,10.11954,0.11,435,77.24,3.8494,11.89,1.224609,1.3,6.5,0.01,10.0,31,0.6,True,True
0.11,28,-0.528268,-0.048845,0.0,2.065414,0.330194,0.076498,31.809309,-49.172781,-85.458514,1.475497,0.505519,10.796909,0.11,453,76.6,3.9299,10.47,1.088687,1.2000000000000002,5.25,0.18000000000000002,6.1000000000000005,26,0.30000000000000004,True,True
0.11,30,-0.526106,-0.048513,0.0,2.060768,0.328556,0.07618,31.804845,-49.300296,-85.633193,1.473023,0.506522,11.08913,0.11,460,76.3,3.5887,11.16,1.157031,1.3,6.0,0.01,5.500000000000001,31,0.8,True,True
0.11,35,-0.515193,-0.047212,0.0,2.031092,0.32177,0.074639,31.76504,-49.753698,-85.966818,1.481379,0.503106,12.10766,0.11,483,75.57,3.7263,11.89,1.147595,1.3,7.75,0.14,6.800000000000001,27,0.2,True,True
0.11,40,-0.508172,-0.046001,0.0,2.02126,0.315276,0.073766,31.715686,-50.267627,-86.214323,1.497075,0.506876,13.418468,0.11,509,78.78,3.6561,11.47,1.099801,1.1,6.25,0.060000000000000005,4.6000000000000005,50,0.8,True,True
0.11,45,-0.498184,-0.044454,0.0,1.997088,0.307397,0.072379,31.760725,-50.432746,-86.282572,1.540546,0.512015,15.168207,0.11,541,77.63,3.6433,13.55,1.0543,1.3,5.0,0.17,9.2,48,0.5,True,True
0.11,50,-0.498364,-0.044145,0.0,1.993088,0.305819,0.072096,31.72495,-50.567602,-86.331591,1.572104,0.520871,15.76588,0.11,551,76.04,3.1608,9.89,1.086006,1.1,6.75,0.04,9.7,24,0.30000000000000004,True,True
0.12,1,-0.910542,-0.102722,0.0,4.079004,0.714944,0.143594,32.189676,-37.109383,-83.832353,1.723456,0.538462,1.0,0.12,26,65.38,7.5786,10.73,1.570512,1.3,4.25,0.19,8.4,29,1.9000000000000001,True,True
0.12,2,-0.89751,-0.091296,0.0,3.657281,0.617842,0.125057,31.666213,-39.12349,-80.932768,1.902907,0.613636,1.409091,0.12,44,75.0,6.6525,19.16,1.844428,1.3,7.25,0.01,4.800000000000001,47,0.4,True,True
0.12,3,-0.829335,-0.080888,0.0,3.296454,0.572596,0.120836,32.727383,-37.918925,-78.652264,1.629733,0.488889,2.222222,0.12,90,71.11,6.2524,18.3,1.889319,1.3,7.75,0.01,9.7,46,0.4,True,True
0.12,4,-0.797086,-0.081508,0.0,3.209877,0.557447,0.119059,32.009191,-40.503154,-79.550876,1.684927,0.517544,2.596491,0.12,114,66.67,6.8816,12.32,1.531934,1.5,6.25,0.06999999999999999,5.500000000000001,37,1.6,True,True
0.12,5,-0.749094,-0.076431,0.0,2.984278,0.522,0.112338,31.724872,-42.35085,-79.121608,1.587602,0.503546,3.056738,0.12,141,75.89,7.2829,11.24,1.77116,1.3,7.75,0.03,4.6000000000000005,24,0.30000000000000004,True,True
0.12,6,-0.724072,-0.073391,0.0,2.906849,0.503944,0.108182,31.695374,-43.06216,-79.738021,1.547473,0.487179,3.339744,0.12,156,74.36,5.7165,11.89,1.538701,1.3,4.75,0.14,4.9,44,1.1,True,True
0.12,7,-0.712348,-0.070943,0.0,2.849043,0.489408,0.104508,31.452468,-44.651854,-81.24844,1.562073,0.497207,3.810056,0.12,179,79.33,6.6894,14.73,1.736589,1.3,6.0,0.060000000000000005,8.2,44,0.2,True,True
0.12,8,-0.713812,-0.070381,0.0,2.798452,0.48088,0.103218,31.400718,-44.969803,-81.631993,1.554826,0.5,4.010638,0.12,188,79.26,6.0549,11.39,1.647007,1.0,5.0,0.05,4.5,44,0.1,True,True
0.12,9,-0.715133,-0.070151,0.0,2.777964,0.475887,0.102778,31.406056,-45.20776,-81.62903,1.55698,0.502538,4.238579,0.12,197,78.68,8.6358,18.84,1.42525,1.8,7.75,0.38,6.7,43,0.7000000000000001,True,True
0.12,10,-0.686294,-0.066824,0.0,2.633833,0.450793,0.098027,31.193142,-46.733179,-82.72935,1.500283,0.491071,4.933036,0.12,224,75.0,6.1339,13.04,1.587155,1.5,5.25,0.01,4.800000000000001,30,0.1,True,True
0.12,12,-0.656601,-0.06359,0.0,2.573257,0.427673,0.09407,31.031326,-47.749312,-83.284166,1.475338,0.475806,5.564516,0.12,248,68.15,5.9136,7.38,1.467602,1.3,7.5,0.01,7.4,45,4.6,True,True
0.12,14,-0.644545,-0.06167,0.0,2.523178,0.413446,0.091643,31.060313,-47.947751,-83.539428,1.477196,0.475472,6.086792,0.12,265,77.74,4.9504,9.09,1.467061,0.8,7.75,0.03,8.299999999999999,37,0.4,True,True
0.12,16,-0.61442,-0.058572,0.0,2.457725,0.390898,0.087979,31.021451,-49.31885,-84.209594,1.474998,0.474747,7.114478,0.12,297,77.44,5.0115,10.64,1.480477,1.0,6.0,0.03,5.000000000000001,49,0.8,True,True
0.12,18,-0.596073,-0.056546,0.0,2.389231,0.377588,0.085906,31.089722,-49.911905,-84.903166,1.479305,0.484375,7.8625,0.12,320,66.88,4.2985,5.49,1.142831,1.0,4.5,0.01,6.300000000000001,25,3.3000000000000003,True,True
0.12,20,-0.586463,-0.054632,0.0,2.313149,0.364386,0.083985,31.202845,-50.350525,-85.386848,1.486315,0.494186,8.68314,0.12,344,78.2,4.9557,12.06,1.408445,1.0,7.0,0.08,8.9,48,0.1,True,True
0.12,22,-0.576484,-0.053447,0.0,2.264053,0.355754,0.082401,31.150684,-50.97434,-85.77464,1.502943,0.494475,9.309392,0.12,362,77.9,4.8219,11.2,1.326205,1.3,4.75,0.060000000000000005,9.4,27,0.1,True,True
0.12,25,-0.563195,-0.051539,0.0,2.138244,0.340113,0.079722,31.25024,-51.4542,-86.392815,1.501265,0.506266,10.629073,0.12,399,74.19,4.7763,12.42,1.159325,1.6,7.5,0.05,6.300000000000001,24,0.7000000000000001,True,True
0.12,28,-0.556658,-0.050817,0.0,2.132735,0.335235,0.078739,31.258524,-51.548461,-86.479028,1.514969,0.513317,11.191283,0.12,413,74.82,4.0149,10.24,1.21057,1.3,6.25,0.01,6.1000000000000005,36,1.3000000000000003,True,True
0.12,30,-0.550854,-0.050137,0.0,2.115688,0.33196,0.078255,31.345587,-51.524537,-86.725278,1.504652,0.510588,11.710588,0.12,425,77.88,4.1566,9.16,1.188526,1.1,7.25,0.06999999999999999,6.2,25,0.9,True,True
0.12,35,-0.541077,-0.048962,0.0,2.100445,0.326274,0.076836,31.263588,-51.989303,-86.915682,1.511006,0.509009,12.599099,0.12,444,79.95,4.4535,12.64,1.127358,1.1,7.5,0.28,6.500000000000001,48,0.5,True,True
0.12,40,-0.529899,-0.047434,0.0,2.080067,0.318558,0.075522,31.278965,-52.221829,-86.996817,1.536035,0.520085,14.145877,0.12,473,80.34,4.4258,12.19,1.268325,1.0,6.5,0.04,8.5,50,0.1,True,True
0.12,45,-0.520361,-0.045859,0.0,2.046472,0.310719,0.074138,31.315361,-52.381116,-86.977891,1.580534,0.532803,15.900596,0.12,503,78.13,3.9401,12.29,1.131022,1.3,5.5,0.06999999999999999,4.800000000000001,37,0.6,True,True
0.12,50,-0.518945,-0.045377,0.0,2.029098,0.308433,0.073658,31.299997,-52.500474,-87.117634,1.612468,0.542636,16.703488,0.12,516,75.0,3.3078,9.7,1.057953,1.2000000000000002,5.25,0.02,9.4,46,1.4000000000000001,True,True
0.13,1,-0.999497,-0.110059,0.0,3.931058,0.751803,0.147272,31.940083,-37.452579,-83.806242,1.797969,0.545455,1.0,0.13,22,63.64,8.0145,12.55,1.963427,1.4,8.0,0.13,8.0,40,1.8000000000000003,True,True
0.13,2,-0.969369,-0.0974,0.0,3.554895,0.65393,0.131091,32.103225,-37.232237,-80.190486,1.853649,0.589744,1.435897,0.13,39,64.1,4.9888,19.77,1.645524,1.6,6.0,0.18000000000000002,6.6000000000000005,38,0.1,True,True
0.13,3,-0.875757,-0.085895,0.0,3.336773,0.600497,0.128293,32.98473,-36.935279,-78.078361,1.669143,0.467532,2.207792,0.13,77,61.04,7.0422,10.09,1.628667,1.4,6.5,0.11,4.2,40,2.7,True,True
0.13,4,-0.828276,-0.085124,0.0,3.285726,0.575862,0.123959,31.726526,-41.062378,-79.994364,1.728052,0.5,2.62,0.13,100,76.0,8.4121,19.56,1.828465,1.5,5.25,0.13,6.1000000000000005,50,0.4,True,True
0.13,5,-0.782566,-0.081614,0.0,3.074734,0.552631,0.119174,31.59166,-42.143602,-79.104199,1.635467,0.487603,3.033058,0.13,121,71.07,5.8461,12.21,1.590783,1.4,4.25,0.11,4.6000000000000005,43,1.2000000000000002,True,True
0.13,6,-0.762005,-0.07781,0.0,2.973142,0.524729,0.113609,31.535152,-43.186446,-80.048997,1.570142,0.464286,3.435714,0.13,140,77.14,6.3441,13.32,1.895183,1.3,7.25,0.04,7.2,35,0.2,True,True
0.13,7,-0.751136,-0.074181,0.0,2.902694,0.505012,0.108724,31.36272,-44.848594,-81.462807,1.585104,0.490798,3.93865,0.13,163,71.17,5.9009,9.13,1.574622,1.3,4.0,0.04,8.799999999999999,42,1.9000000000000001,True,True
0.13,8,-0.750324,-0.073711,0.0,2.844056,0.496631,0.107352,31.260814,-45.258297,-81.710337,1.569679,0.482353,4.105882,0.13,170,75.88,8.7637,18.22,1.481193,1.7000000000000002,6.25,0.32,6.500000000000001,46,0.7000000000000001,True,True
0.13,9,-0.74838,-0.073348,0.0,2.808966,0.490088,0.10676,31.314251,-45.336986,-81.648245,1.570601,0.483333,4.377778,0.13,180,77.22,6.4274,13.92,1.923394,1.3,6.0,0.01,9.299999999999999,42,0.6,True,True
0.13,10,-0.732204,-0.071002,0.0,2.688318,0.470333,0.103086,31.11106,-46.612295,-82.783177,1.532194,0.479798,4.888889,0.13,198,71.72,6.0163,8.41,1.60834,1.2000000000000002,8.0,0.12,7.300000000000001,16,0.7000000000000001,True,True
0.13,12,-0.694414,-0.06724,0.0,2.63436,0.445114,0.098468,30.91204,-47.756241,-83.432347,1.504942,0.463636,5.536364,0.13,220,75.91,5.6227,13.74,1.659669,1.3,4.5,0.01,8.2,50,0.6,True,True
0.13,14,-0.689988,-0.065851,0.0,2.589319,0.434069,0.096832,31.041463,-47.733838,-83.743631,1.490789,0.454936,5.982833,0.13,233,69.53,5.1023,9.03,1.532054,1.3,7.5,0.04,6.6000000000000005,50,2.9000000000000004,True,True
0.13,16,-0.658245,-0.062399,0.0,2.528239,0.409875,0.092885,31.085318,-49.044149,-84.394433,1.486826,0.448276,7.02682,0.13,261,75.1,4.7888,12.4,1.576754,1.3,6.0,0.04,10.0,35,0.7000000000000001,True,True
0.13,18,-0.640139,-0.060708,0.0,2.489121,0.398844,0.091128,31.197072,-49.008882,-84.416247,1.4918,0.460432,7.669065,0.13,278,75.18,5.0095,14.6,1.503408,1.4,7.75,0.01,6.2,38,0.6,True,True
0.13,20,-0.619913,-0.057847,0.0,2.37233,0.378062,0.087486,31.160874,-49.964589,-85.104356,1.493947,0.469256,8.854369,0.13,309,77.67,5.1383,14.86,1.496857,1.3,7.0,0.01,8.9,50,0.8,True,True
0.13,22,-0.604575,-0.056287,0.0,2.330492,0.369281,0.085903,31.153237,-50.479031,-85.469035,1.513266,0.470769,9.464615,0.13,325,74.77,3.9196,12.25,1.147623,1.4,7.75,0.28,5.2,32,1.0,True,True
0.13,25,-0.587737,-0.054121,0.0,2.189116,0.352183,0.082805,31.247577,-51.066574,-86.117894,1.528332,0.491713,10.928177,0.13,362,75.69,4.006,11.59,1.054796,1.3,6.5,0.39,7.9,27,0.8,True,True
0.13,28,-0.580081,-0.053268,0.0,2.161223,0.345383,0.08147,31.224071,-51.199781,-86.24432,1.538853,0.501326,11.580902,0.13,377,79.58,5.1104,15.72,1.403099,1.3,8.0,0.08,9.5,50,0.5,True,True
0.13,30,-0.57496,-0.052477,0.0,2.146003,0.341651,0.080738,31.285735,-51.264148,-86.409798,1.527462,0.501285,12.138817,0.13,389,79.43,4.9847,15.12,1.211695,1.3,5.25,0.27,6.6000000000000005,49,0.1,True,True
0.13,35,-0.559355,-0.050815,0.0,2.106187,0.333286,0.078817,31.293756,-51.597788,-86.568119,1.527199,0.5,13.300971,0.13,412,77.43,3.9636,10.44,1.161334,1.2000000000000002,6.5,0.09999999999999999,7.000000000000001,27,0.7000000000000001,True,True
0.13,40,-0.547744,-0.049232,0.0,2.103977,0.325934,0.077532,31.306752,-51.828621,-86.469301,1.565981,0.511416,14.76484,0.13,438,80.37,4.1964,11.61,1.252774,1.0,6.25,0.05,8.2,43,0.1,True,True
0.13,45,-0.540461,-0.047777,0.0,2.082158,0.319108,0.076256,31.233419,-52.355513,-86.628681,1.612734,0.524838,16.311015,0.13,463,78.19,5.3346,17.62,1.132054,1.7000000000000002,7.5,0.04,9.1,46,0.7000000000000001,True,True
0.13,50,-0.53628,-0.046991,0.0,2.05442,0.314508,0.075457,31.229318,-52.456266,-86.819956,1.649582,0.5375,17.425,0.13,480,74.58,3.2989,11.75,1.107678,1.3,7.5,0.11,9.6,42,1.3000000000000003,True,True
0.14,1,-1.061067,-0.116241,0.0,3.860784,0.785857,0.154202,32.337159,-36.040703,-83.532635,1.87153,0.6,1.0,0.14,20,50.0,6.4204,9.65,1.735573,1.5,3.75,0.08,5.300000000000001,40,3.0000000000000004,True,True
0.14,2,-0.993245,-0.101019,0.0,3.69053,0.67873,0.134493,31.697786,-38.582134,-81.453332,2.012431,0.666667,1.393939,0.14,33,63.64,6.5779,11.39,1.821785,1.3,3.5,0.24000000000000002,10.0,46,2.3000000000000003,True,True
0.14,3,-0.926798,-0.090595,0.0,3.431317,0.630877,0.134079,32.685448,-37.800896,-78.224484,1.671037,0.5,2.19697,0.14,66,68.18,8.544,7.98,1.965898,1.4,4.75,0.04,4.5,11,0.4,True,True
0.14,4,-0.908419,-0.091712,0.0,3.397719,0.600558,0.131655,31.346357,-42.158866,-80.574609,1.720127,0.505618,2.662921,0.14,89,73.03,10.6273,20.25,1.941261,1.7000000000000002,7.75,0.01,4.4,49,0.6,True,True
0.14,5,-0.856524,-0.087153,0.0,3.154507,0.570436,0.125386,31.476799,-42.385485,-79.291183,1.618225,0.477064,3.091743,0.14,109,76.15,7.0848,14.29,1.947256,1.4,8.0,0.02,5.300000000000001,35,0.6,True,True
0.14,6,-0.829081,-0.083199,0.0,3.093774,0.54036,0.119625,31.267913,-43.981561,-80.605446,1.571547,0.459677,3.443548,0.14,124,70.97,7.0093,11.14,1.846528,1.4,7.25,0.04,6.800000000000001,43,1.8000000000000003,True,True
0.14,7,-0.822768,-0.080312,0.0,3.024596,0.522441,0.115508,31.044244,-45.297074,-81.653017,1.610605,0.492958,3.894366,0.14,142,78.17,7.9975,15.37,1.894096,1.3,7.75,0.13,7.9,48,0.7000000000000001,True,True
0.14,8,-0.800236,-0.078608,0.0,2.952815,0.511205,0.112512,30.863242,-45.987363,-82.115366,1.589408,0.483444,4.139073,0.14,151,76.82,6.5713,12.5,1.837069,1.3,8.0,0.06999999999999999,6.9,30,0.4,True,True
0.14,9,-0.793876,-0.077375,0.0,2.919877,0.505077,0.111589,31.09329,-45.959614,-81.816422,1.595589,0.49375,4.4125,0.14,160,68.75,6.7401,8.49,1.741582,1.3,3.75,0.04,6.2,34,2.1,True,True
0.14,10,-0.783697,-0.075319,0.0,2.836165,0.489667,0.108762,31.049761,-46.714758,-82.500417,1.579406,0.494186,4.802326,0.14,172,73.84,5.7409,11.28,1.715376,1.2000000000000002,4.5,0.04,5.000000000000001,45,1.0,True,True
0.14,12,-0.74362,-0.071339,0.0,2.817333,0.464955,0.104206,30.814604,-48.038108,-83.091352,1.584925,0.494737,5.421053,0.14,190,71.05,5.1191,8.38,1.637921,1.0,7.25,0.03,8.9,19,0.30000000000000004,True,True
0.14,14,-0.73619,-0.069616,0.0,2.787355,0.450175,0.101805,30.737169,-48.653863,-83.529021,1.614635,0.492683,6.014634,0.14,205,80.0,7.1623,13.65,1.780511,1.1,7.5,0.01,8.0,50,0.6,True,True
0.14,16,-0.702405,-0.065889,0.0,2.710183,0.4264,0.097912,30.86467,-49.588623,-83.929363,1.606286,0.486957,7.06087,0.14,230,73.91,5.7172,10.02,1.578436,1.3,4.0,0.05,6.500000000000001,23,0.5,True,True
0.14,18,-0.674532,-0.063345,0.0,2.600649,0.408112,0.094425,30.993392,-49.504965,-84.103977,1.590334,0.490119,8.011858,0.14,253,75.49,5.0487,13.22,1.658997,1.3,7.75,0.01,7.000000000000001,33,0.1,True,True
0.14,20,-0.652711,-0.060637,0.0,2.512953,0.389703,0.091031,30.890304,-50.483778,-84.639745,1.592537,0.494585,9.00361,0.14,277,77.26,5.2692,14.27,1.560325,1.3,6.0,0.03,9.1,47,0.7000000000000001,True,True
0.14,22,-0.635622,-0.059009,0.0,2.463886,0.380599,0.089297,30.904341,-50.897168,-85.013895,1.614277,0.503425,9.633562,0.14,292,79.79,5.8165,16.08,1.528837,1.3,7.5,0.13,9.1,50,0.30000000000000004,True,True
0.14,25,-0.614942,-0.056423,0.0,2.311084,0.362503,0.085927,31.059038,-51.457772,-85.91129,1.606509,0.512195,11.170732,0.14,328,77.44,4.9398,12.64,1.432712,1.3,7.5,0.14,7.2,30,0.1,True,True
0.14,28,-0.607931,-0.055413,0.0,2.263797,0.353856,0.08423,30.968716,-52.033382,-86.384243,1.612798,0.527378,12.04611,0.14,347,78.1,4.7561,12.07,1.435754,1.3,5.0,0.03,7.2,33,0.30000000000000004,True,True
0.14,30,-0.601022,-0.054468,0.0,2.243784,0.348874,0.083198,31.01506,-52.105717,-86.531166,1.603305,0.530556,12.688889,0.14,360,78.89,4.5963,8.1,1.264124,0.8,4.25,0.060000000000000005,8.5,43,0.5,True,True
0.14,35,-0.582433,-0.052581,0.0,2.189563,0.339093,0.080976,31.047674,-52.32829,-86.74913,1.594482,0.52987,14.005195,0.14,385,77.66,4.26,8.47,1.336355,0.8,8.0,0.04,9.7,32,0.1,True,True
0.14,40,-0.568121,-0.050878,0.0,2.183891,0.331308,0.079387,31.003783,-52.800868,-86.803094,1.642298,0.546117,15.570388,0.14,412,73.79,3.7898,9.7,1.153174,1.3,3.75,0.05,6.300000000000001,31,0.9,True,True
0.14,45,-0.559595,-0.0494,0.0,2.138221,0.324332,0.078009,30.917682,-53.318629,-86.980025,1.685623,0.554023,17.03908,0.14,435,80.69,5.8707,17.0,1.305145,1.6,8.0,0.01,8.9,50,0.8,True,True
0.14,50,-0.553342,-0.04845,0.0,2.113092,0.31899,0.07695,30.938751,-53.320514,-87.010606,1.722428,0.566079,18.330396,0.14,454,77.53,4.0609,11.54,1.284824,1.3,7.0,0.04,7.6000000000000005,29,0.6,True,True
0.16,1,-1.067919,-0.136321,0.0,4.340387,0.805268,0.157112,26.966204,-49.434847,-88.651087,2.26113,0.666667,1.0,0.16,9,77.78,15.1717,15.44,1.822496,1.3,6.25,0.77,8.5,44,2.2,True,True
0.16,2,-1.188832,-0.113242,0.0,3.912242,0.752289,0.1472,30.03666,-43.554689,-83.692592,2.332669,0.666667,1.571429,0.16,21,85.71,12.5122,19.71,2.511308,1.5,4.75,0.13,7.4,48,0.1,True,True
0.16,3,-0.988671,-0.095925,0.0,3.675518,0.675579,0.142215,31.715317,-41.197549,-79.142914,1.834832,0.541667,2.375,0.16,48,79.17,12.4907,15.4,2.421506,1.5,7.0,0.05,6.300000000000001,45,1.1,True,True
0.16,4,-1.009008,-0.097929,0.0,3.675361,0.639565,0.139788,30.399702,-44.673476,-81.496468,1.875,0.521739,2.869565,0.16,69,66.67,9.5661,8.59,1.954704,1.5,5.75,0.19,9.7,31,3.0000000000000004,True,True
0.16,5,-0.966459,-0.095681,0.0,3.364986,0.618123,0.135142,30.626304,-44.307536,-79.366794,1.747542,0.493976,3.228916,0.16,83,67.47,9.5674,8.31,2.056854,1.4,7.0,0.08,9.5,30,2.7,True,True
0.16,6,-0.906452,-0.089473,0.0,3.302332,0.579028,0.126731,30.373678,-46.184391,-80.988007,1.689742,0.489583,3.604167,0.16,96,79.17,11.3765,12.25,2.181278,1.6,8.0,0.060000000000000005,5.9,25,0.5,True,True
0.16,7,-0.928945,-0.087147,0.0,3.178681,0.558673,0.123328,30.4624,-46.791844,-81.79527,1.714155,0.508929,4.089286,0.16,112,79.46,8.3465,12.79,2.139964,1.5,7.25,0.01,4.300000000000001,36,0.30000000000000004,True,True
0.16,8,-0.92396,-0.085951,0.0,3.117931,0.545487,0.120741,30.251202,-47.477567,-82.276917,1.691451,0.504202,4.319328,0.16,119,71.43,8.195,8.39,1.955783,1.4,4.0,0.04,5.9,39,2.5000000000000004,True,True
0.16,9,-0.925217,-0.085435,0.0,3.086205,0.544695,0.120662,30.418113,-47.560672,-82.279334,1.690572,0.512,4.544,0.16,125,68.0,7.6371,7.65,2.040686,1.3,5.0,0.01,5.300000000000001,41,3.3000000000000003,True,True
0.16,10,-0.907615,-0.082259,0.0,2.989124,0.525912,0.117138,30.442174,-48.329421,-82.920254,1.680486,0.529851,4.910448,0.16,134,77.61,7.7601,14.09,1.944937,1.5,5.25,0.03,6.7,38,0.6,True,True
0.16,12,-0.855962,-0.077548,0.0,2.918112,0.49863,0.111628,30.220721,-49.667642,-83.557342,1.677888,0.523179,5.662252,0.16,151,75.5,7.769,15.24,1.865719,1.3,7.5,0.19,4.800000000000001,47,0.7000000000000001,True,True
0.16,14,-0.840384,-0.075667,0.0,2.849996,0.482211,0.108319,30.19522,-49.903176,-83.942634,1.694014,0.512195,6.286585,0.16,164,79.88,6.7892,13.45,1.884483,1.2000000000000002,6.25,0.01,5.7,43,0.4,True,True
0.16,16,-0.789959,-0.071712,0.0,2.839954,0.457578,0.104346,30.19714,-50.99648,-84.062711,1.691428,0.51087,7.320652,0.16,184,78.8,6.0478,9.61,1.806719,0.8,5.75,0.01,6.9,41,0.30000000000000004,True,True
0.16,18,-0.771975,-0.069073,0.0,2.736369,0.439193,0.100646,30.34157,-50.890956,-84.118213,1.661075,0.514851,8.222772,0.16,202,75.74,5.9944,10.17,1.717807,1.1,6.0,0.06999999999999999,5.7,28,0.5,True,True
0.16,20,-0.750877,-0.066604,0.0,2.615768,0.422072,0.097802,30.234921,-52.203289,-84.90621,1.672321,0.515982,9.09589,0.16,219,77.63,6.04,13.21,1.742903,1.1,7.0,0.01,8.1,48,0.1,True,True
0.16,22,-0.730663,-0.06499,0.0,2.566828,0.413946,0.096104,30.261722,-52.480792,-85.236541,1.69861,0.515284,9.633188,0.16,229,75.55,5.8562,14.74,1.423049,1.4,5.25,0.24000000000000002,4.300000000000001,45,0.4,True,True
0.16,25,-0.689701,-0.06125,0.0,2.397846,0.391254,0.091384,30.428787,-53.064342,-86.340252,1.685846,0.526718,11.396947,0.16,262,79.01,7.6461,18.56,1.495237,1.7000000000000002,7.25,0.12,8.0,49,0.7000000000000001,True,True
0.16,28,-0.669029,-0.059364,0.0,2.324541,0.378547,0.08886,30.407134,-53.644784,-86.770383,1.683444,0.54417,12.540636,0.16,283,77.74,5.7977,13.9,1.576929,1.3,5.25,0.04,8.7,48,0.30000000000000004,True,True
0.16,30,-0.663518,-0.058854,0.0,2.324457,0.375134,0.088197,30.364775,-53.95004,-87.001026,1.673666,0.544521,13.071918,0.16,292,77.4,5.3493,12.59,1.573317,1.3,8.0,0.03,8.5,32,0.1,True,True
0.16,35,-0.642913,-0.056593,0.0,2.260802,0.362881,0.085862,30.520796,-54.052737,-87.170665,1.66779,0.540881,14.691824,0.16,318,72.64,4.646,9.57,1.352023,1.3,6.25,0.04,4.0,34,1.4000000000000001,True,True
0.16,40,-0.624968,-0.054574,0.0,2.278653,0.354399,0.08404,30.462027,-54.496798,-87.226635,1.709333,0.55102,16.390671,0.16,343,70.85,4.2185,8.43,1.306919,1.2000000000000002,7.0,0.06999999999999999,7.500000000000001,16,0.4,True,True
0.16,45,-0.610448,-0.052789,0.0,2.215039,0.344747,0.082222,30.44878,-54.918141,-87.405391,1.736821,0.562842,18.062842,0.16,366,79.51,5.0905,14.18,1.441947,1.3,5.25,0.04,7.6000000000000005,46,0.1,True,True
0.16,50,-0.599766,-0.051417,0.0,2.180514,0.337002,0.080595,30.386428,-55.188287,-87.413395,1.791003,0.57772,19.632124,0.16,386,67.36,3.6418,8.17,1.172016,1.3,7.5,0.05,4.9,50,3.4000000000000004,True,True
0.17,1,-1.117812,-0.147247,0.0,4.749405,0.852352,0.164425,24.147637,-57.451487,-95.262235,2.273358,0.625,1.0,0.17,8,87.5,18.6075,15.12,3.051471,1.5,6.75,0.2,4.0,23,0.4,True,True
0.17,2,-1.244828,-0.113354,0.0,4.131824,0.718596,0.144134,28.854317,-47.446993,-87.23271,2.517912,0.722222,1.555556,0.17,18,72.22,8.9126,13.78,2.403011,1.3,7.75,0.23,5.7,25,0.6,True,True
0.17,3,-1.005096,-0.098844,0.0,3.842687,0.674538,0.144933,30.978542,-43.267911,-81.623274,1.885371,0.545455,2.409091,0.17,44,79.55,13.3166,19.52,2.543035,1.6,7.5,0.01,8.9,48,0.4,True,True
0.17,4,-0.992941,-0.096128,0.0,3.793774,0.637764,0.139029,30.47143,-44.774583,-81.705,1.90316,0.515625,2.90625,0.17,64,81.25,11.9393,16.47,2.36079,1.4,7.75,0.16,6.2,44,0.30000000000000004,True,True
0.17,5,-0.988683,-0.098378,0.0,3.507117,0.627549,0.137636,30.381652,-45.081545,-80.658357,1.793365,0.493333,3.213333,0.17,75,73.33,10.7165,10.83,1.821297,1.4,7.25,0.53,7.7,44,2.7,True,True
0.17,6,-0.948395,-0.093653,0.0,3.435557,0.597705,0.131711,29.935837,-47.375439,-82.235909,1.742615,0.511628,3.569767,0.17,86,75.58,7.874,5.48,2.091334,0.8,7.75,0.02,5.4,46,5.5,True,True
0.17,7,-0.999731,-0.092531,0.0,3.30105,0.580265,0.129267,30.099124,-47.558025,-82.731804,1.784509,0.535354,4.020202,0.17,99,79.8,9.4391,10.29,2.3277,1.3,7.75,0.09999999999999999,7.300000000000001,32,1.2000000000000002,True,True
0.17,8,-0.966132,-0.089857,0.0,3.277555,0.562507,0.12479,29.747673,-48.744068,-83.462584,1.764408,0.53271,4.317757,0.17,107,78.5,10.5869,9.52,2.19832,1.6,5.5,0.01,8.799999999999999,16,0.1,True,True
0.17,9,-0.971572,-0.089139,0.0,3.228574,0.556076,0.124331,29.978421,-48.788851,-83.642966,1.745419,0.530435,4.643478,0.17,115,77.39,7.4544,6.97,2.159822,0.8,7.5,0.01,7.4,39,2.1,True,True
0.17,10,-0.944949,-0.086163,0.0,3.091947,0.536873,0.120409,29.983189,-49.375241,-84.11103,1.727092,0.540323,5.032258,0.17,124,78.23,9.3391,15.6,2.234705,1.3,7.0,0.08,7.300000000000001,46,0.30000000000000004,True,True
